"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Europe & Central Asia","ECS","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1126050591914","59.5368123494555","59.3461765070766","58.5298789318776","58.5915375995795","58.4893258113009","58.304762974151","58.0190789535885","57.9579895691118","59.0050406017752","59.0971766259186","58.9117792272527","59.4631346932259","59.6930225287823","59.8304209386613","60.1695250769742","60.5326130677811","60.7967595432866","61.0602978083723","61.3373754702324","61.5313010387317","61.8881760457817","62.2517011209885","62.6118997462966","62.7949797028117","63.1086499250656","63.5380257747394","63.8920555186693","63.9588454548381","64.0077800862102",
"Ecuador","ECU","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.4300003051758","49.7799987792969","49.9679985046387","50.1500015258789","50.5139999389648","50.7190017700195","50.9300003051758","51.2750015258789","54.9420013427734","54.4129981994629","53.8720016479492","53.3209991455078","52.757999420166","52.185001373291","56.0190010070801","54.8520011901855","56.2120018005371","55.2019996643066","55.4910011291504","53.9720001220703","52.7480010986328","51.7140007019043","53.1100006103516","52.2760009765625","51.2360000610352","54.9939994812012","58.6699981689453","59.6940002441406","59.7970008850098","59.8959999084473",
"Egypt, Arab Rep.","EGY","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1830005645752","23.2040004730225","23.2900009155273","23.4260005950928","24.3519992828369","22.8570003509521","22.0410003662109","21.2439994812012","20.4699993133545","21.5440006256104","21.5990009307861","21.7779998779297","20.4810009002686","20.9230003356934","21.4139995574951","21.9570007324219","22.5540008544922","24.4659996032715","23.2049999237061","24.443000793457","24.3299999237061","23.7959995269775","24.30299949646","25.2800006866455","25.7439994812012","24.4750003814697","24.7220001220703","24.6140003204346","24.7269992828369","24.8460006713867",
"Euro area","EMU","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5179991931268","53.8390960322802","53.7764114669375","53.8192195043064","54.487138097419","54.8213175096879","55.3793961999417","55.9197754275056","56.5863053936808","57.5369637489346","58.1691465726581","58.2538804316606","59.2705918157249","60.3430977003525","61.0124570764454","61.838407882971","62.6000570311527","63.2143287713623","63.8635328921783","64.3365690763679","64.6567388971186","65.0904248794631","65.8376620754297","66.290836095922","66.5785079414339","66.8220674974027","67.3268328094262","67.6191516760317","67.7412613098818","67.8478210416981",
"Eritrea","ERI","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.7789993286133","74.443000793457","74.0879974365234","73.7570037841797","73.4369964599609","73.0859985351563","73.3270034790039","73.5490036010742","73.7369995117188","73.8980026245117","74.0289993286133","74.2539978027344","74.4509963989258","74.6389999389648","74.8529968261719","75.1039962768555","75.265998840332","75.4459991455078","75.6060028076172","75.7559967041016","75.870002746582","76.0149993896484","76.1360015869141","76.2269973754883","76.2870025634766","76.3199996948242","76.4380035400391","76.5339965820313","76.5380020141602","76.5350036621094",
"Spain","ESP","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.4959983825684","41.867000579834","42.6650009155273","43.4280014038086","45.1119995117188","45.8120002746582","46.6990013122559","47.9700012207031","48.6720008850098","49.7239990234375","51.8359985351563","50.4469985961914","53.5730018615723","55.3769989013672","57.1069984436035","58.8460006713867","60.6370010375977","61.8880004882813","63.5919990539551","65.1480026245117","66.286003112793","67.3209991455078","68.3059997558594","68.6859970092773","68.7620010375977","68.9929962158203","69.2070007324219","68.8610000610352","68.8270034790039","68.7730026245117",
"Estonia","EST","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.515998840332","66.4830017089844","66.4879989624023","66.4800033569336","66.484001159668","66.5449981689453","66.6289978027344","66.8720016479492","66.4420013427734","65.1949996948242","66.0550003051758","65.6149978637695","64.056999206543","66.2949981689453","67.6159973144531","67.8560028076172","69.6330032348633","68.9309997558594","70.3079986572266","70.6269989013672","71.1669998168945","71.6129989624023","71.5800018310547","71.9629974365234","71.4909973144531","73.1729965209961","73.447998046875","75.193000793457","75.2519989013672","75.2600021362305",
"Ethiopia","ETH","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.0080032348633","67.9049987792969","67.8209991455078","67.802001953125","67.7880020141602","68.7160034179688","69.6100006103516","70.4769973754883","71.3160018920898","72.129997253418","72.9240036010742","73.7089996337891","74.4759979248047","75.2239990234375","75.947998046875","76.6439971923828","76.5979995727539","76.5390014648438","76.4690017700195","76.3919982910156","76.3140029907227","76.25","76.1910018920898","76.1360015869141","76.306999206543","76.4779968261719","76.629997253418","76.7969970703125","76.9449996948242","77.1050033569336",
"European Union","EUU","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.9083646014543","57.7288640921495","57.6477205802595","57.5386561833483","57.8221266233812","57.8814620324579","58.0896865359153","58.4391830813427","58.8224982778262","59.5240857963653","60.0493502086099","60.123777619893","60.5297340574442","61.1504935954151","61.6319158912284","62.2088490889861","62.8063008756659","63.137395846803","63.635595264347","64.0415226546643","64.3946587103025","64.7639297204046","65.4990252542248","66.002194491969","66.4581325536681","66.7752359141326","67.2728103189413","67.7696456774788","67.9358801667089","68.0835259765569",
"Fragile and conflict affected situations","FCS","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.2691903242738","53.1804899769818","53.0128688334562","52.895745967921","52.8020988620749","52.7893832288179","52.6112914618165","52.3597011825693","52.1090255169299","51.9963644189086","51.879555043055","51.6142899746135","51.3811482796452","51.1603139182724","50.8550227983746","50.5234331290073","49.9819128869001","49.4698576009148","49.0052398658521","48.443861161253","48.0229570784079","47.7485535352997","47.4043531870701","47.35013225572","47.3488230912718","47.4096714438292","47.305383299484","47.227213620856","47.2162344253119","47.1917866794538",
"Finland","FIN","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.4079971313477","72.0270004272461","70.6549987792969","69.8580017089844","69.0899963378906","69.1050033569336","69.2740020751953","69.7269973754883","69.9280014038086","71.5250015258789","71.5830001831055","72.1859970092773","72.7030029296875","72.4209976196289","72.3870010375977","72.6709976196289","73.234001159668","73.8000030517578","73.9049987792969","73.5070037841797","72.5559997558594","72.552001953125","73.213996887207","73.3109970092773","73.9069976806641","74.3889999389648","74.1110000610352","74.9570007324219","75.0920028686523","75.2099990844727",
"Fiji","FJI","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.826000213623","40.9519996643066","40.7529983520508","40.6860008239746","40.5120010375977","40.4280014038086","40.2639999389648","39.6040000915527","38.9669990539551","38.3580017089844","37.7830009460449","37.4109992980957","37.0919990539551","36.8079986572266","36.5340003967285","36.257999420166","37.951000213623","39.6290016174316","41.2949981689453","42.9690017700195","44.6710014343262","46.4710006713867","45.5870018005371","44.6689987182617","43.7029991149902","42.1500015258789","40.6240005493164","40.5579986572266","40.8289985656738","41.0830001831055",
"France","FRA","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.8230018615723","58.1730003356934","58.8050003051758","59.4630012512207","59.8610000610352","60.4799995422363","61.1829986572266","60.9000015258789","61.4679985046387","62.140998840332","62.3610000610352","62.0870018005371","62.4290008544922","64.1179962158203","63.9690017700195","64.4980010986328","64.5709991455078","64.9339981079102","65.1269989013672","65.5719985961914","65.6760025024414","65.6289978027344","66.1220016479492","66.7720031738281","66.9059982299805","67.1780014038086","67.4300003051758","67.3720016479492","67.5309982299805","67.6920013427734",
"Faroe Islands","FRO","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.5110015869141","36.273998260498","36.0909996032715","36.0019989013672","35.984001159668","36.0390014648438","36.1339988708496","36.2939987182617","36.5019989013672","36.734001159668","37.0279998779297","37.351001739502","37.7330017089844","38.1650009155273","38.6160011291504","39.0750007629395","39.6609992980957","40.257999420166","40.8380012512207","41.4230003356934","42.0130004882813","42.5169982910156","43.0509986877441","43.6049995422363","44.1800003051758","44.7789993286133","44.9150009155273","45.0919990539551","45.4379997253418","45.7449989318848",
"United Kingdom","GBR","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.0930023193359","65.9700012207031","65.870002746582","65.9570007324219","65.9929962158203","65.9329986572266","66.4150009155273","66.8539962768555","66.8160018920898","67.3619995117188","67.7389984130859","67.5469970703125","68.0370025634766","67.9209976196289","68.2969970703125","68.6800003051758","69.1019973754883","68.8539962768555","69.1910018920898","69.2979965209961","69.1989974975586","69.4540023803711","70.0179977416992","70.6729965209961","71.1650009155273","71.5579986572266","72.0530014038086","72.677001953125","72.8310012817383","72.9589996337891",
"Georgia","GEO","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.0610008239746","61.601001739502","62.2229995727539","62.9249992370605","63.6910018920898","63.3660011291504","62.5060005187988","61.7700004577637","61.5180015563965","61.3019981384277","57.3089981079102","60.5410003662109","58.5349998474121","60.3079986572266","59.0449981689453","58.4090003967285","58.4459991455078","58.5169982910156","58.6220016479492","58.7669982910156","61.4230003356934","62.310001373291","62.6969985961914","62.2929992675781","62.6500015258789","64.3889999389648","62.8030014038086","63.1100006103516","63.4389991760254","63.7130012512207",
"Ghana","GHA","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.7080001831055","72.802001953125","72.9169998168945","73.0510025024414","73.1910018920898","73.338996887207","73.4489974975586","73.5559997558594","73.6640014648438","73.7779998779297","73.9020004272461","73.2570037841797","72.6210021972656","72.004997253418","71.411003112793","70.8420028686523","70.2880020141602","69.7969970703125","69.2919998168945","68.7669982910156","68.2190017700195","67.6439971923828","67.0289993286133","66.3809967041016","65.7070007324219","65.0139999389648","65.1829986572266","65.3710021972656","65.2679977416992","65.1480026245117",
"Gibraltar","GIB","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.7939987182617","65.6320037841797","65.5039978027344","65.4049987792969","65.3560028076172","65.3929977416992","65.2770004272461","65.2030029296875","65.1740036010742","65.1849975585938","65.2180023193359","65.1709976196289","65.1569976806641","65.1589965820313","65.1809997558594","65.2180023193359","65.2279968261719","65.2740020751953","65.3320007324219","65.3889999389648","65.4680023193359","65.5289993286133","65.6129989624023","65.7099990844727","65.8199996948242","65.9369964599609","66.0609970092773","66.1999969482422","66.286003112793","66.3740005493164",
"Gambia, The","GMB","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1599998474121","46.0209999084473","45.9169998168945","45.8720016479492","46.1590003967285","46.4410018920898","46.6780014038086","46.9169998168945","47.1660003662109","47.4329986572266","47.7249984741211","48.0979995727539","48.4729995727539","48.8489990234375","49.2280006408691","49.6110000610352","50.0069999694824","50.4000015258789","50.7809982299805","51.1419982910156","51.476001739502","51.7939987182617","52.0810012817383","52.1629981994629","52.2869987487793","52.4659996032715","52.5890007019043","52.7779998779297","52.9249992370605","53.0709991455078",
"Guinea-Bissau","GNB","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9059982299805","65.8399963378906","65.7850036621094","65.7620010375977","65.7929992675781","65.8789978027344","65.75","65.6780014038086","65.588996887207","65.5780029296875","65.5910034179688","65.7009963989258","65.822998046875","65.9609985351563","66.1139984130859","66.2750015258789","66.4219970703125","66.588996887207","66.7710037231445","66.9619979858398","67.1620025634766","67.3170013427734","67.4820022583008","67.6689987182617","67.8580017089844","68.0559997558594","68.2160034179688","68.3899993896484","68.5780029296875","68.75",
"Equatorial Guinea","GNQ","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.9819984436035","50.9790000915527","50.9020004272461","50.8160018920898","50.810001373291","50.9049987792969","50.9580001831055","51.1349983215332","51.3930015563965","51.7099990844727","52.0750007629395","52.2389984130859","52.5509986877441","52.951000213623","53.3819999694824","53.8120002746582","54.0670013427734","54.4169998168945","54.8320007324219","55.2890014648438","55.7669982910156","55.8129997253418","55.9739990234375","56.226001739502","56.5559997558594","56.9459991455078","56.7400016784668","56.6829986572266","56.7080001831055","56.8429985046387",
"Greece","GRC","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.3559989929199","41.1430015563965","42.7080001831055","42.9469985961914","43.9070014953613","45.0040016174316","46.6459999084473","47.1240005493164","49.2869987487793","50.9269981384277","51.1150016784668","50.1669998168945","51.5040016174316","52.5509986877441","54.625","54.8370018005371","55.4650001525879","55.4599990844727","55.5839996337891","56.9550018310547","57.8530006408691","57.859001159668","58.7159996032715","58.8499984741211","59.3289985656738","60.3050003051758","60.7449989318848","60.548999786377","60.5309982299805","60.5009994506836",
"Grenada","GRD","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9560012817383","40.1459999084473","40.4459991455078","40.648998260498","40.9129981994629","41.3470001220703","41.4749984741211","41.8450012207031","42.3349990844727","42.6839981079102","42.9739990234375","43.1549987792969","43.484001159668","43.6469993591309","43.9290008544922","43.7179985046387","43.5019989013672","43.2690010070801","43.0229988098145","42.7709999084473","42.5229988098145","42.2840003967285","48.5730018615723","42.4799995422363","42.5330009460449","40.9199981689453","42.7159996032715","43.048999786377","43.0610008239746","43.0800018310547",
"Guam","GUM","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.7890014648438","61.8600006103516","61.9379997253418","62.0229988098145","62.0499992370605","62.0340003967285","62.0169982910156","61.9809989929199","61.8650016784668","61.8079986572266","61.6889991760254","61.5839996337891","61.4449996948242","61.3050003051758","61.1399993896484","60.9490013122559","60.7509994506836","60.5130004882813","60.3190002441406","60.1920013427734","60.0270004272461","59.9309997558594","59.9480018615723","59.9000015258789","59.8470001220703","59.7949981689453","59.734001159668","59.648998260498","59.5950012207031","59.5480003356934",
"Guyana","GUY","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7830009460449","39.548999786377","40.4029998779297","41.2190017700195","40.6459999084473","40.0499992370605","39.507999420166","38.9879989624023","38.4889984130859","38.0040016174316","37.515998840332","36.9770011901855","36.4010009765625","36.0709991455078","36.3129997253418","36.1440010070801","36.9679985046387","38.0130004882813","38.5110015869141","39.0800018310547","39.601001739502","40.4879989624023","41.3549995422363","42.1650009155273","42.8190002441406","43.3300018310547","43.7529983520508","44.0169982910156","44.273998260498","44.5229988098145",
"High income","HIC","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2235725228789","58.7173783751266","58.9142817160335","58.935619625189","59.4388174479073","59.6410815540683","60.0370177964361","60.4978122421925","60.6413331075032","61.0428952037198","61.3785978184505","61.4305039229889","61.6781162364691","61.9828192441255","62.168313866009","62.6208140956348","62.9791596739674","63.1885643972984","63.561181201231","63.6749868393031","63.6903341251651","63.7601190523929","64.1174421348004","64.4176902097779","64.7783621853767","65.0493311436641","65.6029332709941","66.1699994649233","66.2696763708809","66.3571465799226",
"Hong Kong SAR, China","HKG","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.431999206543","54.398998260498","53.3559989929199","52.8079986572266","53.443000793457","54.3619995117188","54.6580009460449","55.0410003662109","55.7360000610352","56.5180015563965","57.3199996948242","58.234001159668","59.8390007019043","59.701000213623","60.0449981689453","60.2649993896484","60.632999420166","61.1310005187988","61.060001373291","61.2050018310547","59.8520011901855","61.1599998474121","61.9379997253418","63.3349990844727","63.7159996032715","64.2310028076172","64.5459976196289","65.056999206543","65.2730026245117","65.4860000610352",
"Honduras","HND","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.4780006408691","45.6860008239746","46.2070007324219","46.826000213623","46.5","46.9039993286133","47.2459983825684","47.8170013427734","48.1529998779297","47.8629989624023","46.7210006713867","45.5880012512207","45.298999786377","45.0299987792969","44.773998260498","44.5279998779297","41.6510009765625","40.9469985961914","42.9059982299805","44.2879981994629","46.0480003356934","43.0519981384277","42.0579986572266","45.6879997253418","48.6259994506836","49.1430015563965","48.492000579834","49.1189994812012","49.25","49.390998840332",
"Heavily indebted poor countries (HIPC)","HPC","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.5137042368726","65.4701781327614","65.4164840410516","65.4002057943989","65.391192963575","65.5500265601879","65.6893172013217","65.7662169942777","65.8598196293111","65.9510092444034","66.0276744597469","66.0662271180128","66.1571098843229","66.2500728136714","66.3403097845394","66.408466970478","66.2015452436038","65.9119774671872","65.6460508072781","65.339083872737","65.0292960484921","64.717651951792","64.3990348844275","64.3559708246458","64.3559815919801","64.3153032237283","64.5584437252751","64.6599485737065","64.665868981616","64.6708969380298",
"Croatia","HRV","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.5060005187988","55.2760009765625","55.375","55.4589996337891","55.5219993591309","55.5709991455078","55.7220001220703","55.898998260498","56.0999984741211","56.3209991455078","56.5519981384277","56.7840003967285","56.515998840332","56.576000213623","58.2750015258789","58.9360008239746","58.9010009765625","58.3330001831055","58.8349990844727","60.1230010986328","59.5870018005371","57.673999786377","57.992000579834","58.5730018615723","61.4080009460449","62.3730010986328","61.0270004272461","61.6539993286133","61.951000213623","62.2229995727539",
"Haiti","HTI","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.3079986572266","58.4720001220703","58.609001159668","58.7140007019043","58.7789993286133","58.8019981384277","58.7680015563965","58.6920013427734","58.5999984741211","58.5340003967285","58.5209999084473","58.75","59.0340003967285","59.3650016784668","59.7290000915527","60.1129989624023","60.4819984436035","60.9410018920898","61.1679992675781","61.6349983215332","61.3019981384277","62.0029983520508","62.4959983825684","63.1259994506836","63.6100006103516","63.9189987182617","64.2239990234375","64.4820022583008","64.8249969482422","65.1579971313477",
"Hungary","HUN","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6209983825684","57.5040016174316","57.4339981079102","54.9690017700195","52.7029991149902","50.3870010375977","49.5859985351563","48.5730018615723","50.4090003967285","51.673999786377","52.0169982910156","51.9160003662109","52.310001373291","53.5849990844727","53.4860000610352","54.8330001831055","55.2669982910156","54.8540000915527","54.6599998474121","54.8800010681152","56.1599998474121","56.4869995117188","57.8359985351563","58.2190017700195","60.3170013427734","61.890998840332","63.2639999389648","64.1439971923828","64.7419967651367","65.338996887207",
"IBRD only","IBD","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8481802852857","55.8712487912716","55.9257158688236","55.7526010647182","55.7503252834498","55.617862823064","55.368763196707","55.199702334648","55.0115419139704","55.0156998019747","54.8030687769613","54.5081428649758","54.2579663397814","54.0137939182625","53.8704629551647","53.7366158504498","53.1569517128125","52.7971211484751","52.201074362984","51.7672735932836","51.1395359205714","50.7125723331285","50.3954241573471","50.3159272592063","50.1858180922351","50.1579262560361","50.1575342463961","50.1783696166461","49.9782366183864","49.7526068652294",
"IDA & IBRD total","IBT","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.0311478592412","55.0406778902429","55.0792186281646","54.9430331085394","54.9552691973479","54.8123165961125","54.6319653571911","54.5178188186237","54.3681809208497","54.386264800305","54.2204633186957","53.9678437687629","53.7478913392637","53.5512630663104","53.4330434549136","53.3207824564157","52.8388853682474","52.5369813957703","52.0547114170064","51.717951402216","51.2405707249211","50.9105281252998","50.6700178331864","50.6384902349822","50.5735577788578","50.6232771516983","50.6532877166573","50.7807138777457","50.6620705861303","50.524356757976",
"IDA total","IDA","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1293850779875","51.1119422514587","51.1125928618662","51.1850538582162","51.3021667509444","51.153052721149","51.3103801289577","51.4745950617445","51.5292396145452","51.6392030811426","51.703981157173","51.6573122302365","51.5863649764855","51.6082324151238","51.6129774352149","51.6093427056909","51.544108247532","51.491096964937","51.4741803165136","51.5250632910678","51.629842790176","51.6620202831641","51.6969929851828","51.8262812752678","51.9780909300342","52.279821727391","52.3871051270177","52.848469865692","52.9639290298078","53.0701997971389",
"IDA blend","IDB","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2686508813164","40.2638265239329","40.3581039559295","40.5526295188019","40.8512325890264","40.0990463558164","40.4928036833023","40.923229998917","40.9596837692762","41.0207752727879","41.160953317561","40.9224726750731","40.7779756423609","40.9399850894202","41.1235210579573","41.1461546704371","41.3937921843767","41.5451048822184","41.664682308167","42.0478951796647","42.4399418118849","42.7361310852543","42.9403691689295","43.1759405443352","43.393416935668","43.8967662276902","43.8844953225173","43.9173346773563","44.0506004291572","44.1751953258518",
"Indonesia","IDN","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.8470001220703","47.9589996337891","50.0789985656738","50.2760009765625","50.4780006408691","50.6860008239746","50.8979988098145","51.1139984130859","52.0169982910156","52.923999786377","52.8250007629395","51.0890007019043","49.0620002746582","48.773998260498","48.2229995727539","47.2859992980957","47.3409996032715","51.3689994812012","52.1839981079102","52.2080001831055","52.9749984741211","53.1110000610352","53.7299995422363","52.9630012512207","52.8110008239746","52.773998260498","52.9780006408691","54.2169990539551","54.3269996643066","54.4389991760254",
"IDA only","IDX","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.6318134991574","56.599869857691","56.5461774005934","56.5509632782246","56.5705042311766","56.7197165625418","56.7624471490229","56.7975855902411","56.8663610654201","57.0043842314278","57.0359409669675","57.0881879765783","57.0567709393193","57.0104082738615","56.9274305945399","56.9130120136925","56.6911181846286","56.536630712966","56.4530940309852","56.3384226483232","56.3045188487904","56.2048878692144","56.1527404431741","56.2269650118591","56.3435320950552","56.5394662165988","56.7003722605844","57.3707050387004","57.468386730754","57.5548019634934",
"Isle of Man","IMN","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7819995880127","31.8299999237061","31.9230003356934","32.0670013427734","32.2770004272461","32.2179985046387","32.1609992980957","32.1030006408691","32.0449981689453","31.9909992218018","31.9419994354248","32.314998626709","32.6949996948242","33.0810012817383","33.4720001220703","33.8699989318848","32.4259986877441","31.0300006866455","29.681999206543","28.3770008087158","27.1149997711182","25.6469993591309","24.246000289917","24.423999786377","24.5949993133545","24.7479991912842","24.8939990997314","25.011999130249","24.8430004119873","24.6730003356934",
