"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Eritrea","ERI","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2570037841797","90.6660003662109","90.9869995117188","91.1169967651367","91.1159973144531","91.1460037231445","90.6640014648438","90.1460037231445","89.6309967041016","89.109001159668","88.6179962158203","87.9280014038086","87.3190002441406","86.8259963989258","86.4140014648438","86.1230010986328","86.3550033569336","86.6320037841797","87.0390014648438","87.3639984130859","87.6869964599609","87.9619979858398","88.2210006713867","88.4459991455078","88.6080017089844","88.681999206543","88.5660018920898","88.3740005493164","88.306999206543","88.2310028076172",
"Spain","ESP","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.0650024414063","77.9029998779297","76.9219970703125","76.6149978637695","76.2040023803711","75.3840026855469","75.838996887207","76.3560028076172","77.0029983520508","77.5940017700195","78.5690002441406","78.2239990234375","78.9919967651367","79.8659973144531","80.2040023803711","81.0640029907227","81.359001159668","81.5189971923828","81.7990036010742","81.0989990234375","80.9499969482422","80.588996887207","80.3310012817383","80.0009994506836","79.7789993286133","79.8349990844727","79.5270004272461","79.2379989624023","78.931999206543","78.5989990234375",
"Estonia","EST","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.2880020141602","80.1969985961914","80.1419982910156","80.120002746582","80.0650024414063","79.927001953125","78.5220031738281","78.3649978637695","78.2369995117188","76.0869979858398","75.2030029296875","73.556999206543","72.6050033569336","75.3519973754883","73.9889984130859","73.4779968261719","76.2200012207031","77.7570037841797","78.5449981689453","77.8830032348633","76.9280014038086","78.2030029296875","78.495002746582","78.6849975585938","79.4179992675781","80.5169982910156","81.9560012817383","82.6380004882813","82.5149993896484","82.3190002441406",
"Ethiopia","ETH","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.3740005493164","90.4879989624023","90.5940017700195","90.5800018310547","90.5780029296875","90.5999984741211","90.5920028686523","90.5719985961914","90.5510025024414","90.5439987182617","90.5579986572266","90.6050033569336","90.6640014648438","90.7300033569336","90.7939987182617","90.8489990234375","90.7170028686523","90.568000793457","90.3980026245117","90.2099990844727","90.0100021362305","89.822998046875","89.6350021362305","89.4520034790039","89.0110015869141","88.5709991455078","88.2239990234375","87.8399963378906","87.8339996337891","87.8430023193359",
"European Union","EUU","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.4551486831577","79.2850443536973","78.4839453425325","77.8889978145591","77.4867366898079","77.0725576835222","76.9263387672897","76.8971810144375","76.9078039318852","76.959060843107","76.9964299490644","76.7920820042224","76.7477951121066","76.9150838151374","76.9377936043146","77.2507890599714","77.4581902448432","77.6038394673449","77.8465864997754","77.6402660541317","77.6347177832209","77.516642206208","77.8619135318548","77.9533582296231","78.1218062851261","78.324218730264","78.5922262516006","78.9209044640987","78.9051916919037","78.8647926556783",
"Fragile and conflict affected situations","FCS","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.2106188888725","81.1289527506976","80.9421316575014","80.8140638665291","80.6435626962888","80.4712829706461","80.3637940057447","80.280124042198","80.1908023223402","79.9387277413859","79.6904884917854","79.4977281579523","79.2865166336118","79.0602854740298","78.7772396038234","78.4869709728326","78.1184214036795","77.7071249483239","77.3559166725872","76.9174268003942","76.5624475215572","76.3049583660124","75.979200141446","75.7550817281008","75.5626209425982","75.3793517187366","75.1272482344756","74.9560250536478","74.8770656098268","74.7972795447516",
"Finland","FIN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.7699966430664","79.3710021972656","77.9079971313477","77.1159973144531","76.3619995117188","74.6669998168945","73.588996887207","75.4079971313477","75.7320022583008","76.2229995727539","76.7559967041016","77.0350036621094","77.1320037841797","76.9779968261719","76.4499969482422","76.2990036010742","76.8980026245117","77.0090026855469","77.7190017700195","76.0029983520508","76.0839996337891","76.7480010986328","76.6729965209961","76.4749984741211","76.4769973754883","76.8450012207031","77.4049987792969","78.2689971923828","78.338996887207","78.3899993896484",
"Fiji","FJI","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.0650024414063","81.2770004272461","81.0260009765625","80.9469985961914","80.7060012817383","80.5869979858398","80.318000793457","79.9800033569336","79.6320037841797","79.3030014038086","79.0130004882813","79.1380004882813","79.3379974365234","79.5830001831055","79.8300018310547","80.0550003051758","80.286003112793","80.4649963378906","80.6029968261719","80.7369995117188","80.9039993286133","81.1849975585938","80.5429992675781","79.8079986572266","78.9410018920898","79.2080001831055","79.4160003662109","79.2679977416992","79.1529998779297","79.004997253418",
"France","FRA","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.0230026245117","75.0579986572266","75.0719985961914","74.6969985961914","74.4899978637695","74.3099975585938","74.9260025024414","74.8290023803711","74.754997253418","75.1179962158203","75.0619964599609","74.8430023193359","75.2279968261719","75.3759994506836","75.4570007324219","75.2020034790039","74.9680023193359","74.7740020751953","74.8030014038086","74.9970016479492","74.9879989624023","74.7620010375977","75.3399963378906","75.5510025024414","75.2760009765625","75.5090026855469","75.5510025024414","75.8270034790039","75.7750015258789","75.7200012207031",
"Faroe Islands","FRO","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7270011901855","60.5730018615723","60.6430015563965","60.5130004882813","60.367000579834","60.1660003662109","60.0120010375977","59.7949981689453","59.625","59.7690010070801","59.7210006713867","59.5009994506836","59.3680000305176","59.2249984741211","59.1910018920898","59.1870002746582","59.2680015563965","59.2760009765625","59.6399993896484","60.0250015258789","60.3230018615723","60.431999206543","60.6300010681152","60.8699989318848","61.1780014038086","61.5089988708496","61.9329986572266","62.3040008544922","62.443000793457","62.5169982910156",
"United Kingdom","GBR","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.7229995727539","86.1240005493164","85.0559997558594","84.0199966430664","83.588996887207","83.1269989013672","82.943000793457","82.8669967651367","82.5419998168945","82.6139984130859","82.681999206543","81.9700012207031","81.7750015258789","81.927001953125","81.5459976196289","81.8050003051758","82.0749969482422","81.995002746582","82.2160034179688","81.7200012207031","81.3259963989258","81.2720031738281","81.7570037841797","81.8669967651367","81.9729995727539","82.0309982299805","82.2839965820313","82.1740036010742","82.2350006103516","82.265998840332",
"Georgia","GEO","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.4580001831055","77.5449981689453","77.6190032958984","77.6549987792969","77.6149978637695","77.7220001220703","77.8420028686523","77.8499984741211","77.7669982910156","77.6510009765625","75.927001953125","77.8339996337891","75.9010009765625","77.2160034179688","75.620002746582","76.1920013427734","76.7929992675781","77.4469985961914","78.1259994506836","78.7990036010742","79.3330001831055","81.7519989013672","83.2360000610352","82.2580032348633","82.6890029907227","83.3529968261719","82.8330001831055","82.9410018920898","83.2269973754883","83.4380035400391",
"Ghana","GHA","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.870002746582","78.7220001220703","78.5559997558594","78.3560028076172","78.1559982299805","77.9329986572266","77.8030014038086","77.6669998168945","77.5070037841797","77.3219985961914","77.1190032958984","76.609001159668","76.0930023193359","75.5709991455078","75.0459976196289","74.5199966430664","74.0090026855469","73.8860015869141","73.7429962158203","73.5820007324219","73.4089965820313","73.2990036010742","73.1880035400391","73.0770034790039","72.9660034179688","72.8560028076172","72.8850021362305","72.822998046875","72.8430023193359","72.8440017700195",
"Gibraltar","GIB","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.4550018310547","69.6729965209961","69.8140029907227","69.8639984130859","69.838996887207","69.6449966430664","69.681999206543","69.620002746582","69.4990005493164","69.3099975585938","69.1100006103516","69.0449981689453","68.9020004272461","68.802001953125","68.6559982299805","68.4810028076172","68.3939971923828","68.1890029907227","68.0090026855469","67.9359970092773","67.7310028076172","67.5589981079102","67.3450012207031","67.1500015258789","66.9520034790039","66.7600021362305","66.5260009765625","66.2730026245117","66.2220001220703","66.177001953125",
"Gambia, The","GMB","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.6709976196289","70.1559982299805","70.3830032348633","70.3809967041016","70.2740020751953","70.1429977416992","69.9459991455078","69.75","69.5800018310547","69.4540023803711","69.3830032348633","69.4300003051758","69.4909973144531","69.5599975585938","69.625","69.6829986572266","69.7509994506836","69.8079986572266","69.8499984741211","69.875","69.8860015869141","69.890998840332","69.8779983520508","69.6890029907227","69.5230026245117","69.2580032348633","69.120002746582","68.859001159668","68.8639984130859","68.8769989013672",
"Guinea-Bissau","GNB","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4860000610352","82.4029998779297","82.3349990844727","82.213996887207","82","81.6750030517578","81.5169982910156","81.2760009765625","81.3050003051758","81.0230026245117","80.7149963378906","80.5130004882813","80.3379974365234","80.1389999389648","79.9049987792969","79.6510009765625","79.4729995727539","79.2890014648438","79.1220016479492","78.9879989624023","78.879997253418","78.8840026855469","78.9720001220703","79.0090026855469","79.0619964599609","79.0550003051758","79.109001159668","79.129997253418","79.1569976806641","79.1669998168945",
"Equatorial Guinea","GNQ","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7990036010742","70.7080001831055","70.6809997558594","70.6650009155273","70.5530014038086","70.3010025024414","69.4089965820313","68.609001159668","68.0640029907227","67.8499984741211","67.9169998168945","67.5299987792969","67.3870010375977","67.5670013427734","68.0080032348633","68.5780029296875","68.2490005493164","68.1350021362305","68.3280029296875","68.75","69.2509994506836","68.9000015258789","68.6529998779297","68.6620025634766","68.9120025634766","69.2779998779297","68.7389984130859","68.3600006103516","68.3379974365234","68.588996887207",
"Greece","GRC","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7870025634766","76.1380004882813","76.2610015869141","76.1110000610352","76.8310012817383","77.2490005493164","77.5469970703125","77.3239974975586","78.0540008544922","78.0699996948242","78.3669967651367","77.5279998779297","77.7300033569336","78.0490036010742","78.8779983520508","78.4869995117188","78.7620010375977","78.7300033569336","78.7460021972656","78.7320022583008","78.5820007324219","77.7679977416992","77.3980026245117","77.2949981689453","76.4629974365234","76.2399978637695","76.3079986572266","76.4879989624023","76.1660003662109","75.8219985961914",
"Grenada","GRD","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5400009155273","88.4449996948242","88.2590026855469","88.1159973144531","87.947998046875","87.7080001831055","87.6669998168945","87.5149993896484","87.3079986572266","87.1849975585938","87.0920028686523","87.1630020141602","87.1419982910156","87.2200012207031","87.2310028076172","87.036003112793","86.8320007324219","86.6019973754883","86.3519973754883","86.0960006713867","85.8450012207031","85.6119995117188","89.2249984741211","85.4169998168945","86.3119964599609","87.4209976196289","86.9160003662109","86.9759979248047","87.0299987792969","87.1039962768555",
"Guam","GUM","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9300003051758","85.1790008544922","85.3730010986328","85.5240020751953","85.556999206543","85.5110015869141","85.4649963378906","85.3919982910156","85.1809997558594","85.0960006713867","84.9000015258789","84.7559967041016","84.5500030517578","84.3529968261719","84.1259994506836","83.8779983520508","83.6309967041016","83.3330001831055","83.1149978637695","82.9960021972656","82.7649993896484","82.6289978027344","82.6699981689453","82.5640029907227","82.4710006713867","82.4079971313477","82.3600006103516","82.2939987182617","82.2969970703125","82.3059997558594",
"Guyana","GUY","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.765998840332","85.5609970092773","85.2369995117188","84.8580017089844","84.5009994506836","84.0790023803711","83.8300018310547","83.6119995117188","83.4300003051758","83.2789993286133","83.1210021972656","82.7480010986328","82.2979965209961","82.2880020141602","81.8919982910156","81.6679992675781","81.2440032958984","80.5869979858398","80.1190032958984","79.5540008544922","79.0490036010742","78.5139999389648","78.1350021362305","77.8850021362305","77.7389984130859","77.6340026855469","77.5660018920898","77.5859985351563","77.6070022583008","77.6449966430664",
"High income","HIC","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.5087151064933","81.3461746945954","81.0768548597623","80.7630216378114","80.4953759514227","80.340906721205","80.3359171665791","80.3404855333665","80.2859626880506","80.1943160794798","80.1912638196756","79.8784838660216","79.7722233035648","79.599390852377","79.4982447931963","79.6208175093703","79.7113628102299","79.8042911495758","79.8267608525571","79.3482317794328","79.1422771041441","78.9989076253539","79.1853536308368","79.2551490922453","79.3693838945188","79.5451435815437","79.7866822862065","80.012076390705","80.0192881106626","80.0229560647743",
"Hong Kong SAR, China","HKG","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4039993286133","85.2959976196289","85.1220016479492","84.9990005493164","84.504997253418","84.2570037841797","83.8679962158203","83.6490020751953","83.3880004882813","82.9710006713867","82.5699996948242","82.1320037841797","81.8519973754883","81.693000793457","81.5609970092773","80.9929962158203","80.5699996948242","80.3399963378906","79.4300003051758","79.1190032958984","78.2610015869141","78.4260025024414","78.963996887207","79.7649993896484","79.5329971313477","79.9720001220703","80.1640014648438","80.3789978027344","80.5989990234375","80.7910003662109",
"Honduras","HND","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.4260025024414","90.4150009155273","90.2220001220703","89.9779968261719","90.2959976196289","90.2149963378906","90.181999206543","90.0479965209961","90.0709991455078","90.4560012817383","89.734001159668","88.8929977416992","88.4820022583008","88.0500030517578","87.5910034179688","87.1009979248047","86.8509979248047","85.5","84.9710006713867","85.5120010375977","86.4219970703125","84.9520034790039","84.4759979248047","86.3960037231445","86.6849975585938","86.2210006713867","85.8529968261719","85.7809982299805","85.7419967651367","85.7119979858398",
"Heavily indebted poor countries (HIPC)","HPC","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8422564814465","82.8295803449967","82.7787956192534","82.6747503719291","82.5514485264137","82.3862358118811","82.3096360443464","82.2226339955593","82.1526607752637","82.0581189805768","81.9490891799363","81.875689123203","81.7987682658829","81.72363526955","81.6462268919242","81.5372461359736","81.3607025245858","81.0978483920244","80.8097059592459","80.5205372852002","80.2297695617705","79.9452663616942","79.6005227535954","79.4287455262336","79.2006639384982","78.9319383208075","78.8061571407578","78.6185187249529","78.5882354519523","78.5571764442431",
"Croatia","HRV","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7880020141602","75.6800003051758","75.2289962768555","74.7770004272461","74.318000793457","73.8519973754883","73.5019989013672","73.1849975585938","72.890998840332","72.6179962158203","72.3610000610352","72.0999984741211","70.5120010375977","70.9290008544922","72.2089996337891","71.5279998779297","70.379997253418","72.7679977416992","72.3280029296875","70.8190002441406","70.5550003051758","70.7310028076172","69.8539962768555","68.9059982299805","70.9449996948242","71.6679992675781","70.3970031738281","71.6640014648438","71.7460021972656","71.7929992675781",
"Haiti","HTI","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9970016479492","77.3369979858398","76.620002746582","75.8349990844727","74.9739990234375","74.0390014648438","73.140998840332","72.1790008544922","71.193000793457","70.2389984130859","69.3560028076172","69.3440017700195","69.4100036621094","69.5370025634766","69.7030029296875","69.8939971923828","70.0540008544922","70.1660003662109","70.4769973754883","70.6220016479492","71.3939971923828","71.3779983520508","71.5370025634766","71.5910034179688","71.7379989624023","71.9889984130859","72.254997253418","72.5329971313477","72.7639999389648","72.9759979248047",
"Hungary","HUN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.8980026245117","72.0009994506836","71.9089965820313","69.390998840332","67.6999969482422","68.1289978027344","66.5640029907227","65.9810028076172","65.9240036010742","66.9779968261719","67.2229995727539","67.1630020141602","66.8209991455078","67.5429992675781","67.0289993286133","67.754997253418","68.4779968261719","68.4209976196289","67.8560028076172","67.6559982299805","67.6679992675781","68.2730026245117","69.3190002441406","70.6149978637695","73.0619964599609","75.0110015869141","76.7870025634766","78.1549987792969","78.4169998168945","78.6620025634766",
"IBRD only","IBD","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.4685037538571","85.4172939446794","85.4151758737217","85.3377720395558","85.2367870997501","85.0343496040468","84.7673421387948","84.5753214885298","84.3701636952049","84.3072566913415","83.9682261356052","83.6924994432189","83.4441524992708","83.1061009700109","83.0641490892044","82.8793146618944","82.5904290145356","82.3818140796839","82.2241353459285","81.9961487390787","81.7775373513678","81.6959436872396","81.6354442594258","81.5782798727833","81.5084467879619","81.4257436733319","81.2922370937711","81.262365455161","81.2676431389318","81.2434640207091",
"IDA & IBRD total","IBT","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9167922563343","84.8638925308578","84.8438760305772","84.7297062703613","84.6240132852087","84.4216333396672","84.1816137378238","84.0029066579547","83.801122516312","83.7258528847652","83.4173345965527","83.1726264852948","82.9410813877827","82.6362763167559","82.5606876273319","82.3440580161116","82.0408057020292","81.8170648555395","81.6223957830658","81.3810415227835","81.144279331018","81.018948852425","80.9205119450914","80.8377270432748","80.7066561546052","80.6154445643094","80.4668139150414","80.4646559552236","80.449116430998","80.4075816358437",
"IDA total","IDA","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1974504894299","82.1640841418199","82.0855018321472","81.8244467581173","81.7286371939048","81.5611619531169","81.4681655857657","81.3770473243546","81.2189311181781","81.1150471171604","80.9677480605447","80.8833272753295","80.7453524992706","80.6029415574935","80.4015826427041","80.0720835844628","79.7310586914755","79.4704693791298","79.1528854137548","78.8892590407014","78.6142192278864","78.3514447607776","78.1427090104523","78.0022168583897","77.6843201833498","77.6117872915208","77.4598580326875","77.6116108483229","77.5780181033515","77.533689848969",
"IDA blend","IDB","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.3670544035144","77.3032893408663","77.2132020507378","76.6116727329902","76.5387528935793","76.3040277081778","76.2358043019648","76.1903173914531","75.9401315474221","75.9742945578396","75.9880496987402","75.8800044954279","75.7536356468667","75.6425739345902","75.3830308004795","74.7566702851629","74.1962244858027","74.098208826126","73.7981983545304","73.7216304224862","73.5257116952396","73.4131026853988","73.5117359304138","73.6318431380065","73.3919699563331","73.7158856488478","73.7701273269697","73.8070031634668","73.7999127399622","73.7631493703931",
"Indonesia","IDN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5899963378906","83.4609985351563","83.3199996948242","83.5759963989258","83.8199996948242","84.0510025024414","84.2760009765625","84.4879989624023","85.4789962768555","86.2750015258789","85.1920013427734","85.3399963378906","85.1539993286133","84.3239974975586","85.3239974975586","84.2770004272461","84.4120025634766","84.6240005493164","84.4189987182617","84.2919998168945","84.5999984741211","85.0390014648438","85.5989990234375","85.1470031738281","84.8809967041016","84.2949981689453","83.5759963989258","83.984001159668","83.8820037841797","83.7919998168945",
"IDA only","IDX","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.7400486447265","84.7147901467969","84.6344090152836","84.5436782035374","84.4289879002033","84.2910415756305","84.1874373546466","84.076432739163","83.9705897621068","83.7978979501908","83.5694741482597","83.4972689984239","83.3524800667309","83.1929660354214","83.0220230641523","82.848711921365","82.6259555937471","82.2852008899069","81.9640415590645","81.6077454986257","81.2983078873944","80.9600485012783","80.5901141282967","80.3126140886379","79.9536338740432","79.6709785708381","79.407350835496","79.616558034102","79.565523081467","79.5125969530528",
"Isle of Man","IMN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0630035400391","86.9749984741211","86.9089965820313","86.8570022583008","86.8089981079102","86.5950012207031","86.3639984130859","86.120002746582","85.8710021972656","85.6289978027344","85.4029998779297","85.4739990234375","85.5599975585938","85.6559982299805","85.7590026855469","85.8659973144531","85.359001159668","84.8570022583008","84.359001159668","83.8600006103516","83.3580017089844","82.8669967651367","82.3730010986328","82.2809982299805","82.1620025634766","82.0090026855469","81.7839965820313","81.5429992675781","81.5839996337891","81.6289978027344",
"Not classified","INX","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.6449966430664","83.3889999389648","80.052001953125","79.6149978637695","79.7900009155273","79.4100036621094","79.3330001831055","79.6259994506836","81.504997253418","82.640998840332","83.3880004882813","82.9919967651367","81.9710006713867","82.0009994506836","82.4469985961914","84.0979995727539","84.9779968261719","84.5999984741211","83.5350036621094","80.8600006103516","79","78.3040008544922","78.2300033569336","78.8410034179688","79.1289978027344","79.5319976806641","79.6259994506836","79.177001953125","78.8539962768555","78.5120010375977",
"Iran, Islamic Rep.","IRN","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7350006103516","81.7389984130859","80.8099975585938","79.8050003051758","78.7040023803711","77.4940032958984","76.1380004882813","75.8460006713867","75.6100006103516","75.4749984741211","75.4599990844727","75.5790023803711","75.7620010375977","76.0149993896484","76.3519973754883","76.7829971313477","75.8720016479492","75.0439987182617","73.181999206543","73.6080017089844","73.0439987182617","73.0279998779297","73.0120010375977","72.9729995727539","72.890998840332","73.8769989013672","75.2050018310547","75.3099975585938","75.2829971313477","75.1600036621094",
"Iraq","IRQ","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.5899963378906","78.5490036010742","78.2470016479492","78.3489990234375","78.4079971313477","78.3980026245117","78.5329971313477","78.4919967651367","78.2379989624023","77.9710006713867","77.6859970092773","77.3889999389648","77.0690002441406","76.7259979248047","76.3619995117188","75.9810028076172","75.5999984741211","75.1989974975586","75.3160018920898","75.3960037231445","75.4309997558594","75.4690017700195","75.4690017700195","75.2210006713867","75.5260009765625","75.4810028076172","74.9059982299805","75.4010009765625","75.4550018310547","75.4800033569336",
